name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
san francisco,2007-07-06,70.3,56.3,62.3,70.3,56.3,62.3,53.1,72.9,0,0,0,,,,,21,304.1,1011.2,27.8,9.7,,,,,2007-07-06T05:53:55,2007-07-06T20:34:41,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-07,63.3,54.6,57.8,63.3,54.6,57.8,51.1,78.7,0,0,0,,,,30,18.7,246,1014.3,84.6,8.3,,,,,2007-07-07T05:54:30,2007-07-07T20:34:25,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-08,72.4,55,61.6,72.4,55,61.6,52.4,72.9,0,0,0,,,,,17,290.3,1011.6,45.6,10,,,,,2007-07-08T05:55:05,2007-07-08T20:34:08,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-09,71.4,56.4,62.6,71.4,56.4,62.6,52.9,71.5,0,0,0,,,,,13,299.7,1011.7,42.1,10.2,,,,,2007-07-09T05:55:41,2007-07-09T20:33:49,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-10,70.4,56.9,62.7,70.4,56.9,62.7,53.5,72.6,0,0,0,,,,30,14.2,289.3,1013.1,74.1,9.7,,,,,2007-07-10T05:56:18,2007-07-10T20:33:28,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-11,72.2,61,65.2,72.2,61,65.2,53.1,65.6,0.001,100,4.17,rain,,,31.1,18.2,243.5,1016.1,66.9,10.8,,,,,2007-07-11T05:56:56,2007-07-11T20:33:06,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-12,72.8,56.6,65.2,72.8,56.6,65.2,51.1,61.8,0,0,0,,,,30,17.4,270.7,1017.6,41.6,10.8,,,,,2007-07-12T05:57:35,2007-07-12T20:32:41,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-13,77,57.7,65.8,77,57.7,65.8,54.3,67.4,0,0,0,,,,,18.7,285.6,1018,31.6,10.1,,,,,2007-07-13T05:58:16,2007-07-13T20:32:15,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-14,69.6,56.4,62.1,69.6,56.4,62.1,55.4,79.5,0,0,0,,,,32.2,19.3,276.6,1017.4,68.2,9.2,,,,,2007-07-14T05:58:56,2007-07-14T20:31:47,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-15,72.9,58.1,64.3,72.9,58.1,64.3,56.4,76.6,0,0,0,,,,38,23.7,270.9,1016,59.3,10.3,,,,,2007-07-15T05:59:38,2007-07-15T20:31:17,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-16,68,57.8,61.6,68,57.8,61.6,53.9,76.5,0,0,0,,,,31.1,20.3,263.6,1014.6,67.1,9.8,,,,,2007-07-16T06:00:21,2007-07-16T20:30:45,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-17,73.4,57.8,64.5,73.4,57.8,64.5,56.2,75.7,0,0,0,,,,,16.3,270.4,1013.2,75.9,10.2,,,,,2007-07-17T06:01:04,2007-07-17T20:30:12,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-18,73.2,63.3,67.2,73.2,63.3,67.2,58,73.4,0.006,100,8.33,rain,,,,17.7,262.6,1014,75,10.6,,,,,2007-07-18T06:01:48,2007-07-18T20:29:36,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-19,73.1,58.3,65.3,73.1,58.3,65.3,55.3,71.2,0,0,0,,,,39.1,22.6,271.5,1014.4,34.2,10.9,,,,,2007-07-19T06:02:33,2007-07-19T20:28:59,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-20,73,59,65.4,73,59,65.4,55.8,72.2,0,0,0,,,,34.4,20.2,271,1014.2,32.7,10.6,,,,,2007-07-20T06:03:18,2007-07-20T20:28:21,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-21,76,61.2,67.1,76,61.2,67.1,58.2,74.1,0,0,0,,,,36.9,22.7,267.9,1016.2,59.4,9.9,,,,,2007-07-21T06:04:04,2007-07-21T20:27:40,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-22,74.4,61.1,66.2,74.4,61.1,66.2,59.1,78.8,0,0,0,,,,35.6,20.7,267.2,1016.8,71.3,10.1,,,,,2007-07-22T06:04:50,2007-07-22T20:26:58,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-23,73.6,60.3,65.4,73.6,60.3,65.4,57.9,77.4,0,0,0,,,,36.9,20.8,266.7,1014.4,71.9,10.4,,,,,2007-07-23T06:05:37,2007-07-23T20:26:15,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-24,69.8,58.8,62.9,69.8,58.8,62.9,55.8,78.2,0,0,0,,,,33.3,17.6,264.4,1012.3,75.6,9.5,,,,,2007-07-24T06:06:24,2007-07-24T20:25:29,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-25,67.2,57.1,60.9,67.2,57.1,60.9,53.9,78.4,0,0,0,,,,,17.3,250,1013,89.2,9.5,,,,,2007-07-25T06:07:12,2007-07-25T20:24:42,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-26,68.9,57.4,61.4,68.9,57.4,61.4,53.4,75.7,0,0,0,,,,,16.9,259.9,1014.2,75.4,9.7,,,,,2007-07-26T06:08:01,2007-07-26T20:23:54,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-27,72,56.2,62.2,72,56.2,62.2,53.6,74.2,0,0,0,,,,33.3,18.8,286.3,1014.5,58.3,10.2,,,,,2007-07-27T06:08:49,2007-07-27T20:23:04,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-28,70.7,55.6,61.8,70.7,55.6,61.8,53.5,75.3,0,0,0,,,,31.1,20.4,284.5,1013.7,54.3,9.3,,,,,2007-07-28T06:09:39,2007-07-28T20:22:12,0.49,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-29,69.6,56.5,61.7,69.6,56.5,61.7,53.4,75,0,0,0,,,,,16.7,262.3,1012.6,61.5,10.5,,,,,2007-07-29T06:10:28,2007-07-29T20:21:19,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-30,73.6,56.1,63,73.6,56.1,63,53.3,72,0,0,0,,,,,16.9,287.4,1010,32.1,9.7,,,,,2007-07-30T06:11:18,2007-07-30T20:20:24,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-07-31,69.6,55.5,61.3,69.6,55.5,61.3,52.9,74.8,0,0,0,,,,31.1,18.3,303.1,1010.6,37.1,8.8,,,,,2007-07-31T06:12:08,2007-07-31T20:19:28,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-01,71.4,55.9,61.8,71.4,55.9,61.8,53.7,75.7,0,0,0,,,,32.2,18.7,302.2,1012.2,60.8,9.8,,,,,2007-08-01T06:12:58,2007-08-01T20:18:30,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-02,70.7,56.8,62.5,70.7,56.8,62.5,53.8,74.2,0,0,0,,,,30,19.8,296.2,1014,58.4,9.8,,,,,2007-08-02T06:13:49,2007-08-02T20:17:31,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-03,70.8,54.8,61.5,70.8,54.8,61.5,53,74.9,0,0,0,,,,30,18.9,297.3,1013.8,51.1,10,,,,,2007-08-03T06:14:39,2007-08-03T20:16:31,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-04,69.3,54.1,61.2,69.3,54.1,61.2,51.9,72.9,0,0,0,,,,,17.8,298.3,1012.7,25.1,9.8,,,,,2007-08-04T06:15:30,2007-08-04T20:15:29,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-05,62.8,56.5,59.4,62.8,56.5,59.4,52.5,78.2,0,0,0,,,,,16.8,250.8,1014.5,89.5,9,,,,,2007-08-05T06:16:21,2007-08-05T20:14:26,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-06,65.4,57.7,60.8,65.4,57.7,60.8,51.1,71.1,0,0,0,,,,,15.9,257.8,1016.1,89.5,10.2,,,,,2007-08-06T06:17:12,2007-08-06T20:13:21,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-07,67.4,56.8,61.3,67.4,56.8,61.3,52,72.1,0,0,0,,,,30,19.3,263.3,1016.6,75,10.3,,,,,2007-08-07T06:18:04,2007-08-07T20:12:15,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-08,68.5,56.9,60.7,68.5,56.9,60.7,52.7,75.5,0,0,0,,,,,17.6,267.7,1015.4,75.4,10.4,,,,,2007-08-08T06:18:55,2007-08-08T20:11:08,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-09,71.4,57.8,62.6,71.4,57.8,62.6,53.6,73.2,0,0,0,,,,,16.8,284,1014.6,57.1,10.4,,,,,2007-08-09T06:19:47,2007-08-09T20:10:00,0.94,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-10,72.7,54.7,62.4,72.7,54.7,62.4,52.2,70.7,0,0,0,,,,31.1,18.9,287.3,1014.5,30.2,10.2,,,,,2007-08-10T06:20:38,2007-08-10T20:08:51,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-11,67.3,56.2,60.2,67.3,56.2,60.2,52.6,76.1,0,0,0,,,,34.4,20.3,259.6,1015.3,66.6,9.7,,,,,2007-08-11T06:21:30,2007-08-11T20:07:40,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-12,68.4,55.8,60.9,68.4,55.8,60.9,51.3,71.7,0,0,0,,,,32.2,18.2,267.9,1017,52.8,10.4,,,,,2007-08-12T06:22:21,2007-08-12T20:06:28,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-13,72.3,53.1,61.9,72.3,53.1,61.9,50.9,68.5,0,0,0,,,,34.4,20.3,286.3,1017.1,18.5,10.8,,,,,2007-08-13T06:23:13,2007-08-13T20:05:15,0,Clear,Clear conditions throughout the day.,clear-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-14,69.3,55,61.1,69.3,55,61.1,51.9,72.8,0,0,0,,,,34.4,20,285.7,1014.7,37.8,10.6,,,,,2007-08-14T06:24:05,2007-08-14T20:04:01,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-15,70.9,55.8,62.3,70.9,55.8,62.3,53,72.8,0,0,0,,,,38,19.6,275.3,1013.5,45.7,10.9,,,,,2007-08-15T06:24:56,2007-08-15T20:02:46,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-16,72.6,58.7,64.4,72.6,58.7,64.4,54,70.5,0,0,0,,,,48.3,25.6,273.1,1014.5,38.9,10.3,,,,,2007-08-16T06:25:48,2007-08-16T20:01:30,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-17,74.4,55.1,64.1,74.4,55.1,64.1,51.3,65,0,0,0,,,,36.9,18.2,262.1,1013,5.9,10.4,,,,,2007-08-17T06:26:40,2007-08-17T20:00:13,0.1,Clear,Clear conditions throughout the day.,clear-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-18,72.1,56.7,63.4,72.1,56.7,63.4,52.1,67.8,0,0,0,,,,38,22.3,266.3,1012,19.1,10.7,,,,,2007-08-18T06:27:31,2007-08-18T19:58:55,0.14,Clear,Clear conditions throughout the day.,clear-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-19,74.6,58.8,65.8,74.6,58.8,65.8,56.1,72.4,0,0,0,,,,,16,271.1,1013.7,40.6,10.7,,,,,2007-08-19T06:28:23,2007-08-19T19:57:36,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-20,75.4,61.2,67.1,75.4,61.2,67.1,58.6,75.7,0,0,0,,,,36.9,21.7,282.1,1015.1,39.7,10.4,,,,,2007-08-20T06:29:14,2007-08-20T19:56:16,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-21,77.7,60.3,66.7,77.7,60.3,66.7,56.8,72,0,0,0,,,,31.1,18.6,280.8,1013.1,24.6,10.7,,,,,2007-08-21T06:30:06,2007-08-21T19:54:55,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-22,76.4,58.1,65.3,76.4,58.1,65.3,55.3,71.5,0,0,0,,,,32.2,19.2,280.9,1008.5,28,9.3,,,,,2007-08-22T06:30:57,2007-08-22T19:53:34,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-23,74.6,57.2,64.5,74.6,57.2,64.5,54.8,71.6,0,0,0,,,,,15.3,299.9,1006.2,21.2,10,,,,,2007-08-23T06:31:48,2007-08-23T19:52:11,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-24,72.8,59.5,64.5,72.8,59.5,64.5,55.5,73.5,0,0,0,,,,,15.9,315.8,1008.1,44.7,9.8,,,,,2007-08-24T06:32:40,2007-08-24T19:50:48,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-25,72.4,59.1,64,72.4,59.1,64,54.4,71.9,0,0,0,,,,,14.9,289.3,1012.1,50.5,9.8,,,,,2007-08-25T06:33:31,2007-08-25T19:49:24,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-26,69.6,57.5,62.5,69.6,57.5,62.5,54,74.3,0,0,0,,,,,17.2,288.6,1011.8,59.3,10,,,,,2007-08-26T06:34:22,2007-08-26T19:47:59,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-27,72.6,57,62.9,72.6,57,62.9,54.5,75,0,0,0,,,,,16.6,310.8,1010.3,40,9.8,,,,,2007-08-27T06:35:13,2007-08-27T19:46:34,0.49,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-28,82.4,56.9,68.1,81.6,56.9,68,54.3,64.4,0,0,0,,,,,16.6,301.9,1010.4,11.9,10.1,,,,,2007-08-28T06:36:04,2007-08-28T19:45:08,0.5,Clear,Clear conditions throughout the day.,clear-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-29,84.2,62.3,71.8,83,62.3,71.6,55.2,57.9,0,0,0,,,,,16.5,301.4,1010.8,7.1,10.3,,,,,2007-08-29T06:36:55,2007-08-29T19:43:41,0.51,Clear,Clear conditions throughout the day.,clear-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-30,84.5,63.6,73.4,82.7,63.6,73.1,54.6,53.9,0,0,0,,,,30,17.4,292.5,1012.5,19.3,10.5,,,,,2007-08-30T06:37:46,2007-08-30T19:42:14,0.53,Clear,Clear conditions throughout the day.,clear-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-08-31,75.2,60.9,67.6,75.2,60.9,67.6,56.3,68.1,0,0,0,,,,30,18.7,291.6,1012.8,38.8,10.3,,,,,2007-08-31T06:38:37,2007-08-31T19:40:46,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-01,81.7,58.4,67.6,81.1,58.4,67.6,54.5,65.6,0,0,0,,,,33.3,16.7,292.8,1012.3,6.3,10.2,,,,,2007-09-01T06:39:28,2007-09-01T19:39:17,0.61,Clear,Clear conditions throughout the day.,clear-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-02,83.3,57.7,68.4,81.7,57.7,68.3,53.7,62,0,0,0,,,,36.9,20,286.2,1012.2,1,10.5,,,,,2007-09-02T06:40:18,2007-09-02T19:37:48,0.66,Clear,Clear conditions throughout the day.,clear-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-03,73.9,58.4,65,73.9,58.4,65,55.4,72,0,0,0,,,,34.4,18.6,284.2,1012.9,17.7,10.6,,,,,2007-09-03T06:41:09,2007-09-03T19:36:19,0.72,Clear,Clear conditions throughout the day.,clear-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-04,70.9,60.9,65,70.9,60.9,65,57.7,77.9,0,0,0,,,,38,22.1,265.2,1012.6,60.5,10.2,,,,,2007-09-04T06:42:00,2007-09-04T19:34:49,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-05,85.4,56.6,69.8,83.2,56.6,69.5,53,59.6,0,0,0,,,,,13.6,294.7,1007.4,35.1,10.1,,,,,2007-09-05T06:42:50,2007-09-05T19:33:18,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-06,76.1,61,67.2,76.1,61,67.2,53.8,62.6,0,0,0,,,,,13,312.2,1010,45.3,9.8,,,,,2007-09-06T06:43:41,2007-09-06T19:31:47,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-07,72.9,60.7,65,72.9,60.7,65,54.7,70.2,0,0,0,,,,,15.7,265.9,1015.6,48,10,,,,,2007-09-07T06:44:32,2007-09-07T19:30:16,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-08,69.2,59,62.5,69.2,59,62.5,54.1,74.4,0,0,0,,,,,17.9,292,1013.7,59.3,9.1,,,,,2007-09-08T06:45:22,2007-09-08T19:28:45,0.96,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-09,69.5,58.9,63,69.5,58.9,63,54.1,73.3,0,0,0,,,,,18.2,281,1013.6,61.3,9.5,,,,,2007-09-09T06:46:13,2007-09-09T19:27:13,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-10,71.9,60.7,64.7,71.9,60.7,64.7,54.7,70.7,0,0,0,,,,,17.7,274.1,1015.9,47.6,9.9,,,,,2007-09-10T06:47:03,2007-09-10T19:25:41,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-11,69.7,59.3,62.9,69.7,59.3,62.9,54.2,73.9,0,0,0,,,,31.1,18.6,271.9,1016.7,59.3,9.8,,,,,2007-09-11T06:47:54,2007-09-11T19:24:08,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-12,66.9,59.2,62.8,66.9,59.2,62.8,54.4,74.5,0,0,0,,,,,15.5,263.2,1016.1,93.4,9.7,,,,,2007-09-12T06:48:44,2007-09-12T19:22:35,0,Overcast,Cloudy skies throughout the day.,cloudy,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-13,73.2,58.3,64.8,73.2,58.3,64.8,54.5,70.4,0,0,0,,,,,14.1,265.7,1017.2,40.8,10.2,,,,,2007-09-13T06:49:35,2007-09-13T19:21:03,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-14,73.2,60.6,66.5,73.2,60.6,66.5,56,70,0,0,0,,,,,18.5,271,1017,52.2,10.5,,,,,2007-09-14T06:50:25,2007-09-14T19:19:29,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-15,69.7,58.2,63.1,69.7,58.2,63.1,53.8,72.6,0,0,0,,,,,16.6,272.5,1017.4,54.1,10.2,,,,,2007-09-15T06:51:16,2007-09-15T19:17:56,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-16,69.9,59.9,62.9,69.9,59.9,62.9,53.2,70.9,0,0,0,,,,36.9,17.7,262.1,1016.1,70.6,10.5,,,,,2007-09-16T06:52:07,2007-09-16T19:16:23,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-17,68.8,57.4,62.5,68.8,57.4,62.5,53.5,73,0,0,0,,,,33.3,15.4,260.4,1014.7,45.9,9.9,,,,,2007-09-17T06:52:57,2007-09-17T19:14:49,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-18,67.9,56.5,60.8,67.9,56.5,60.8,50.6,69.9,0,0,0,,,,33.3,18.7,249,1014.3,30.8,9.9,,,,,2007-09-18T06:53:48,2007-09-18T19:13:16,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-19,64.1,55.7,58.7,64.1,55.7,58.7,48.4,69.1,0,0,0,,,,46.1,28.8,266.3,1011.1,66.2,10,,,,,2007-09-19T06:54:39,2007-09-19T19:11:42,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-20,66.7,50.9,58.2,66.7,50.9,58.2,47,67.2,0.002,100,8.33,rain,,,,17,303,1011.3,56.4,10.3,,,,,2007-09-20T06:55:30,2007-09-20T19:10:09,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-21,70.7,57.7,62.8,70.7,57.7,62.8,48.7,60.7,0.008,100,4.17,rain,,,,17.3,280.7,1010.7,72.6,10.3,,,,,2007-09-21T06:56:21,2007-09-21T19:08:35,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-22,63.9,57.8,60.6,63.9,57.8,60.6,51.5,72.4,0.128,100,33.33,rain,,,,10.7,155.2,1012.1,90.7,9.7,,,,,2007-09-22T06:57:13,2007-09-22T19:07:02,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-23,65.9,55.7,61,65.9,55.7,61,52.7,74.3,0,0,0,,,,,13.2,280.7,1015.7,82.1,10.4,,,,,2007-09-23T06:58:04,2007-09-23T19:05:28,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-24,75,50.7,62,75,50.7,62,49,65.2,0.005,100,4.17,rain,,,,16.2,291.5,1017.8,14.5,10.3,,,,,2007-09-24T06:58:55,2007-09-24T19:03:55,0.46,Rain,Clear conditions throughout the day with early morning rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-25,79.9,52,64.6,79.9,52,64.6,46,53.9,0,0,0,,,,,14.1,302.9,1017.3,0.5,10.7,,,,,2007-09-25T06:59:47,2007-09-25T19:02:22,0.49,Clear,Clear conditions throughout the day.,clear-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-09-26,85,54.8,67.9,82.2,54.8,67.7,45.4,46.5,0,0,0,,,,,13.2,308,1015.8,0.5,11,,,,,2007-09-26T07:00:39,2007-09-26T19:00:49,0.5,Clear,Clear conditions throughout the day.,clear-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
